ParticleID_0,ParticleID_1,ParticleID_2,ParticleID_3,ParticleID_4,ParticleID_5,ParticleID_6,ParticleID_7,ParticleID_8,ParticleID_9,ParticleID_10,ParticleID_11,ParticleID_12,ParticleID_13,ParticleID_14,ParticleID_15,ParticleID_16,ParticleID_17,ParticleID_18,ParticleID_19,ParticleID_20,ParticleID_21,ParticleID_22,ParticleID_23,ParticleID_24,ParticleID_25,ParticleID_26,ParticleID_27,ParticleID_28,ParticleID_29,ParticleID_30,ParticleID_31,ParticleID_32,ParticleID_33,ParticleID_34,ParticleID_35,ParticleID_36,ParticleID_37,ParticleID_38,ParticleID_39,ParticleID_40,ParticleID_41,ParticleID_42,ParticleID_43,ParticleID_44,ParticleID_45,ParticleID_46,ParticleID_47,ParticleID_48,ParticleID_49,__target__
3.69381,0.465638,69.015,0.23315999999999998,0.00623053,0.39614699999999997,1.21569,0.854145,3.2621599999999997,0.199227,4.18029,365.397,0.803992,0.122775,2.13444,1466.36,1.1256700000000002,10.5372,0.28972,1.0943399999999999,1.3674,0.344756,146.666,5.4715300000000004,0.48271899999999995,0.483245,9.04733,1.40798,0.129814,-0.18928,6.12518,1.7170400000000001,0.47984399999999994,156.477,0.124752,0.41332399999999997,0.803476,-4.26778,1.05037,0.0818677,146.02200000000002,-19.1027,1.15323,3.52075,0.00103842,0.112875,0.427554,0.9875450000000001,0.25784,0.275118,1
4.93586,0.884188,134.467,0.35285500000000003,0.0015361,0.126636,0.741172,0.8251700000000001,3.05145,0.153702,3.74232,137.356,0.574168,0.03876040000000001,2.30728,856.003,0.358091,12.3554,0.25652800000000003,0.610571,2.5075,0.330261,37.8844,7.924239999999999,0.47329899999999997,0.27069499999999996,128.252,1.81313,0.277173,0.401435,8.1433,1.03411,0.979497,443.473,0.025953300000000002,0.24577600000000002,-0.586248,-2.79929,1.37124,0.0539591,169.542,-14.194,0.48306099999999996,1.80598,0,0.08063939999999999,0.6703899999999999,5.68245,1.48346,0.29546100000000003,0
6.37325,3.00757,61.7733,0.39262600000000003,0.00823045,0.037693300000000006,0.5645100000000001,0.876912,3.61096,0.11629500000000001,4.16239,95.3541,0.422588,0.0472757,1.8758299999999999,380.793,0.185502,27.9487,0.32510300000000003,0.361844,0.9594940000000001,0.45679,2.6752700000000003,3.3956800000000005,0.42203900000000005,1.6587,120.635,2.10629,0.245837,-0.875209,7.588189999999999,0.418358,0.413779,392.796,0.0800386,0.297344,-0.901466,-3.81831,1.29672,0.0161814,117.715,-40.8594,0.00141715,4.1222199999999996,0,0.0524423,0.344668,2.32965,2.63892,0.191665,0
5.07256,1.99288,118.524,0.282785,0.00875274,0.145477,1.11646,0.811207,3.59121,0.164571,4.21172,215.639,0.947498,0.110214,1.8688200000000001,586.809,0.25098000000000004,29.8956,0.260394,0.816051,1.09018,0.29540500000000003,38.6448,3.12102,0.38629,-0.014772200000000001,160.451,1.60704,0.132555,-0.030633799999999996,7.30508,0.8284030000000001,1.29721,320.279,0.039444099999999996,0.26010700000000003,-0.059013699999999995,-2.63216,1.44499,0.06809960000000001,166.64700000000002,16.3663,-0.156143,3.5500800000000003,0,0.16063,-0.150552,2.52598,2.5837,0.26095100000000004,0
4.5425699999999996,1.59568,132.434,0.322944,0.00229885,0.132498,0.9240229999999999,0.859671,3.4603599999999997,0.184159,4.40557,184.47400000000002,0.8571340000000001,0.0321113,2.02676,644.509,0.393371,11.9657,0.305747,1.17915,1.2158,0.317241,22.1844,6.63421,0.47862299999999997,1.41667,124.07700000000001,1.62773,0.214558,-0.0449764,5.3573900000000005,0.8543780000000001,0.8945879999999999,296.887,0.08012530000000001,0.246718,-0.127848,-3.23583,1.58921,0.0472624,136.93,11.054,-0.726388,4.38299,0,0.0505056,0.24047800000000003,1.4518799999999998,1.12772,0.25123,0
2.75331,0.21518,12.8987,0.263013,0.011976,0.45951800000000004,1.22622,0.892241,3.08622,0.234775,4.08999,427.087,0.9833790000000001,0.25095300000000004,3.8450599999999997,3468.25,2.18549,11.8177,0.28229299999999996,0.7101729999999999,1.02778,0.371257,298.749,4.5138,0.460688,0.208787,42.2232,1.3784,0.170709,0.094488,6.74693,1.26516,0.360647,126.60700000000001,0.120173,0.33574299999999996,1.17724,-5.03624,1.50505,0.08327530000000001,175.49900000000002,-13.0244,-0.302503,2.42274,0,0.134724,0.157531,0.8166640000000001,0.0335844,0.22709899999999997,1
4.8033,1.39836,116.01,0.25821700000000003,0.00433839,0.145093,1.0709899999999999,0.8513729999999999,3.65805,0.156818,4.468,186.935,0.14368599999999998,0.19639500000000001,2.08333,791.665,0.42056499999999997,16.9637,0.327549,0.90494,-0.404099,0.27115,52.7934,4.60175,0.445242,-0.127549,166.96400000000003,1.70416,0.20001300000000002,-0.683916,6.13448,0.892488,1.19603,369.43300000000005,0.0560165,0.252681,-0.7090310000000001,-2.8477200000000003,1.44084,0.0545567,124.714,-22.9812,0.166921,4.58597,0,0.0934385,0.25500700000000004,1.36941,0.817479,0.251429,0
4.12714,0.641131,26.0148,0.228607,0.00488998,0.47522299999999995,0.954084,0.855664,3.19064,0.21379499999999999,4.23519,224.391,0.9769200000000001,0.12371099999999999,2.4445799999999998,1351.85,0.861664,8.46782,0.262836,0.41956899999999997,0.83983,0.378973,112.572,4.95694,0.49795100000000003,0.342004,67.0618,1.437,0.145798,-0.151587,6.170059999999999,1.4488299999999998,0.557894,315.95799999999997,0.088655,0.343808,0.29725799999999997,-3.94366,1.4486299999999999,0.0848253,152.593,-19.0936,0.259662,2.51861,0,0.12072999999999999,0.43775699999999995,1.5712899999999999,1.04094,0.291784,0
4.3028900000000005,3.11248,48.6719,0.20444400000000001,0.00273224,0.183569,1.41426,0.7767310000000001,3.3151300000000004,0.290222,4.65247,369.611,0.189099,0.110669,1.4611100000000001,360.894,0.206483,8.07124,0.281421,1.26676,-0.00678543,0.26776,19.6183,15.2368,0.498303,0.27166599999999996,4.07059,1.3731200000000001,0.075029,-0.09562849999999999,4.25237,2.4845599999999997,0.47888500000000006,201.118,0.015392500000000002,0.520933,0.373665,-4.09598,1.17341,0.0725155,113.899,-18.8424,0.739572,2.7983700000000002,0,0.0450225,0.10430299999999999,1.2732299999999999,0.599279,0.30401300000000003,1
5.81308,1.0805799999999999,125.772,0.413646,0.00223714,0.0917339,0.611467,0.777137,3.2456099999999997,0.131098,3.47581,75.2168,-0.764049,0.25461300000000003,1.9748900000000003,637.89,0.132127,42.5979,0.205817,0.142229,-0.690663,0.259508,89.4612,1.9536,0.433708,-1.4061299999999999,191.165,1.9391599999999998,0.192411,0.030756,12.6363,0.381312,1.79053,461.205,0.00188983,0.180275,-0.9362940000000001,-1.52142,1.7663900000000001,0.191653,193.882,-66.3266,-0.127179,5.8246400000000005,0,0.417084,-0.288623,7.84426,5.0301,0.154871,0
3.27279,0.630214,44.3051,0.24758000000000002,0.0185185,0.342573,1.01576,0.890805,3.5794300000000003,0.213455,4.459309999999999,163.27100000000002,0.8281709999999999,0.239139,2.55135,1477.23,0.978987,32.7103,0.33618200000000004,0.9204450000000001,0.8810709999999999,0.280627,134.267,4.71411,0.48637700000000006,0.132656,48.366,1.00566,0.155619,-0.37199899999999997,3.89192,1.24056,1.02482,404.945,0.108981,0.27589600000000003,2.3801200000000002,-3.26286,1.45855,0.0650619,125.455,5.42117,-0.191303,5.26766,0.0014245,0.10185,-0.14068699999999998,0.646421,-0.15983499999999998,0.23028800000000002,1
4.11373,4.93447,20.4186,0.220129,0.00495049,0.128111,1.18062,0.8399200000000001,3.46504,0.204204,4.2621199999999995,157.762,0.521497,0.23503800000000002,1.88663,311.295,0.136552,9.40243,0.381188,0.24063299999999999,-0.045230599999999996,0.272277,14.3783,5.90238,0.424142,-0.9885959999999999,68.3135,1.65763,0.302218,-0.26510500000000004,5.70273,1.0412700000000001,1.53903,446.13599999999997,0.0819362,0.246137,-0.672405,-1.87661,1.86064,0.062285,88.4368,-71.3516,-0.700972,10.6577,0,0.145868,0.132912,1.9720799999999998,0.8880629999999999,0.291528,0
6.26349,1.2439799999999999,98.4323,0.410559,0.013888900000000001,0.0579045,0.602506,0.721788,3.56585,0.106022,4.24771,131.993,-0.176598,0.638115,2.08679,600.996,0.161623,35.8585,0.259259,2.26871,-1.24761,0.233796,47.2502,1.7783,0.42713199999999996,-0.6064609999999999,157.144,1.7891700000000001,0.13031600000000002,0.24287899999999998,11.909,0.596548,2.93913,409.80300000000005,0.0336968,0.248565,-0.390312,-1.10315,0.992384,0.120995,151.72899999999998,-7.08953,2.02297,6.49052,0,0.360983,-0.43639799999999995,6.44959,1.1142299999999998,0.211664,0
7.26058,1.12725,175.546,0.46751899999999996,0.0152174,0,0.9767389999999999,0.66486,3.8283099999999997,0.171513,4.27431,70.137,0.342586,0.434105,2.21559,649.169,0.0696513,32.4656,0.25,0.541311,2.75164,0.27826100000000004,26.0683,2.26261,0.462399,-2.23925,126.75299999999999,2.3073200000000003,0.187223,1.31635,13.9924,0.453034,2.40257,403.61800000000005,0.00531848,0.18441400000000002,-0.688082,-1.47837,2.6148,0.0695355,242.347,-131.69,0.451192,5.43382,0.16087,0.353259,-4.62028,4.37208,-4.9356800000000005,0.171398,0
4.9064,0.888201,121.39,0.40426599999999996,0.00496278,0.16211099999999998,0.42773900000000004,0.809177,3.1444799999999997,0.0832207,3.5033,62.4177,-0.700488,0.11434200000000001,1.7552,549.376,0.13796,37.2712,0.19106700000000001,0.27889200000000003,0.57725,0.35731999999999997,45.9746,2.8085,0.461818,-0.08047130000000001,141.077,1.80017,0.194644,-0.501686,10.7612,0.733857,1.43957,456.894,0.0165586,0.22730300000000003,-0.766367,-2.1695599999999997,1.5908799999999998,0.0995462,166.572,-38.4708,0.07997710000000001,3.42485,0,0.27732399999999996,0.368185,6.29765,0.973614,0.19514700000000001,0
4.1542900000000005,1.5866799999999999,28.2827,0.262372,0.00375235,0.151857,1.58355,0.767748,3.4397300000000004,0.309714,4.41049,227.65900000000002,0.208738,0.146556,1.75722,622.057,0.307908,4.2990699999999995,0.31144499999999997,1.47559,1.67347,0.270169,71.0811,5.572430000000001,0.46207,-0.0206241,11,1.50857,0.10466600000000001,0.41443100000000005,6.43966,1.57257,0.549718,298.274,0.16983099999999998,0.47916000000000003,0.610529,-3.18053,1.16439,0.0972216,150.68,9.09493,0.810968,4.19987,0,0.124825,0.210977,2.48524,1.25527,0.15826199999999999,1
4.98744,2.5310900000000003,120.84,0.194193,0.0275862,0,1.25216,0.833997,4.03618,0.0899653,4.87651,271.63599999999997,-0.75075,0.665095,2.05924,535.403,0.222018,13.8963,0.268966,0.865347,-2.8237900000000002,0.272414,50.0323,3.44089,0.48703900000000006,-4.99377,6.71138,1.1545100000000001,0.198915,-1.9979099999999999,6.31201,1.2124,1.4622600000000001,450.98400000000004,0.15564,0.35993400000000003,2.60843,-1.78614,0.7061,0.10483699999999999,75.6073,-31.2217,6.869389999999999,17.6383,0.031034500000000003,0.156859,-0.567457,0.622945,-0.0675842,0.24039499999999997,0
5.21975,1.52436,94.7524,0.33246,0,0.08927239999999999,0.836024,0.732021,3.4849900000000003,0.161853,3.73746,120.62200000000001,0.8866809999999999,0.477322,1.60064,526.611,0.12850999999999999,33.914,0.25,0.599834,-1.93976,0.259009,105.22,1.6498400000000002,0.43100299999999997,-1.8249,154.654,1.73479,0.123805,-0.594811,13.4117,0.520258,1.41262,371.841,0.010198200000000001,0.16813499999999998,-0.429806,-1.61304,1.09666,0.209229,163.764,-11.0231,0.997991,6.43056,0,0.430241,-0.746193,8.02643,2.12327,0.25287600000000005,0
4.95505,2.04585,2.0634799999999998,0.27502,0,0.40220900000000004,1.14295,0.764556,3.36691,0.211746,4.2795,144.898,-0.09712319999999999,0.10863099999999999,1.8236299999999999,490.55800000000005,0.213767,2.48877,0.261364,1.23845,1.48032,0.286364,35.3011,4.5944400000000005,0.472166,0.217234,7.32905,1.64747,0.122826,0.431857,7.273060000000001,1.6333,0.484279,383.74300000000005,0.06377630000000001,0.376913,0.134719,-3.1109400000000003,1.30765,0.08704210000000001,145.686,11.2938,0.334334,2.34242,0,0.14844200000000002,0.39268200000000003,3.25332,2.71651,0.23349099999999998,1
3.09837,0.579179,9.6388,0.257252,0.0060024,0.47679399999999994,1.44825,0.8870399999999999,3.3169800000000005,0.238923,4.256819999999999,250.173,0.8749469999999999,0.177569,2.6087599999999997,1622.65,0.9898309999999999,6.33059,0.268908,0.94775,1.11772,0.33253299999999997,115.6,5.28645,0.46653,0.0363508,22.5129,1.36443,0.154111,0.195428,6.2849699999999995,1.3644399999999999,0.674334,303.032,0.12291300000000001,0.363282,0.705094,-4.2051099999999995,1.3359299999999998,0.0707398,141.33700000000002,-4.9252400000000005,0.464945,3.29828,0,0.12032999999999999,0.284104,0.930716,0.4116,0.250245,1
6.29,1.53369,118.41799999999999,0.29588600000000004,0.0017452,0.143124,0.556928,0.7754810000000001,3.39851,0.147921,4.401619999999999,350.76199999999994,0.9741770000000001,0.316929,1.4896200000000002,583.931,0.258738,8.40554,0.23211199999999999,0.7002659999999999,-0.443169,0.310646,28.2882,3.8672,0.410553,-0.162102,119.825,1.7263,0.17563399999999998,-0.284124,7.89727,1.00221,0.721403,98.124,0.0503717,0.313917,-0.152349,-3.34942,1.5182,0.054486099999999996,184.56599999999997,-35.4808,-0.08490650000000001,5.19053,0,0.145059,-0.033424199999999994,3.2781,4.14543,0.26160900000000004,0
4.00871,0.5836180000000001,16.2402,0.21924000000000002,0.017478200000000003,0.29281599999999997,1.6527,0.9011790000000001,3.1482799999999997,0.20534499999999997,4.3267,43.4236,0.9081809999999999,0.280337,2.96623,1364.46,0.843564,15.754,0.214732,1.35022,-0.277852,0.359551,207.525,3.2370900000000002,0.49248100000000006,0.216852,85.7943,1.45439,0.126756,0.424346,6.72003,1.48145,0.451956,422.38599999999997,0.12856700000000001,0.33220900000000003,0.46769700000000003,-4.12857,1.18485,0.11761300000000001,151.32299999999998,9.17738,1.19836,2.84225,0.00124844,0.19118,0.0424798,2.0357,0.8203590000000001,0.241919,1
4.60249,0.5120859999999999,174.79,0.289443,0.00529101,0.125857,0.558005,0.8047529999999999,3.4179699999999995,0.125711,4.28889,417.05699999999996,0.27769299999999997,0.29403,2.15679,1522.7,0.715536,17.1796,0.278307,0.983718,-0.25500300000000004,0.30582,172.49099999999999,2.85029,0.427307,-0.529492,245.498,1.53544,0.141619,-0.048992,8.92351,1.11048,1.0806799999999999,115.318,0.0863485,0.308318,0.21115799999999998,-2.82945,1.22225,0.113794,165.832,-12.6757,0.44586899999999996,5.92197,0,0.215048,0.094996,2.1703200000000002,0.271439,0.24876900000000002,1
3.6001800000000004,1.16167,337.496,0.273434,0,0.046891699999999994,1.2592,0.8991030000000001,3.14114,0.172711,4.11667,9.43488,0.631034,0.101265,2.3976900000000003,774.455,0.47297799999999995,10.9054,0.24165,1.31758,0.7152850000000001,0.337917,120.678,3.95974,0.457696,0.7244729999999999,106.39399999999999,1.30603,0.16581600000000002,-0.347466,5.0113900000000005,1.52178,0.7828,477.144,0.14135599999999998,0.305435,1.29087,-2.83325,1.0584799999999999,0.08968150000000001,99.6365,-4.94675,2.74602,4.13819,0,0.146169,0.302627,1.20121,0.9278129999999999,0.263781,1
3.05767,0.22034499999999999,114.52799999999999,0.251828,0.0277296,0.350674,1.221,0.926047,2.99717,0.179174,4.08167,259.318,0.9846520000000001,0.315038,4.32526,3490.49,2.34212,12.2622,0.219237,0.9880530000000001,0.0684975,0.37435,349.407,3.7232199999999995,0.493817,-0.0249867,45.939,1.25868,0.152137,0.11499300000000001,6.711189999999999,1.3401399999999999,0.380365,299.775,0.109615,0.2895,1.30305,-4.9922,1.59707,0.084789,175.755,11.9909,-0.145832,2.9166,0.0017331,0.16711900000000002,-0.05918330000000001,0.976684,0.062342999999999996,0.244178,1
4.06524,2.3759200000000003,87.4509,0.285431,0,0.12351400000000001,1.2018,0.8389340000000001,3.5360400000000003,0.21159699999999998,4.37266,203.612,-0.528457,0.22438000000000002,1.8700599999999998,570.367,0.217317,10.4253,0.287234,1.3596,0.269479,0.29787199999999997,41.7842,3.4936800000000003,0.475263,-0.298083,112.87299999999999,1.5372,0.142988,-0.432658,7.576039999999999,0.949348,1.7753599999999998,357.23900000000003,0.07792130000000001,0.355584,0.7086720000000001,-1.95705,1.1067799999999999,0.0889645,118.965,-24.2364,0.53049,4.69474,0,0.160503,0.192744,1.51481,1.59061,0.197364,0
4.63909,1.6144,147.047,0.355381,0,0.142761,0.611821,0.8595709999999999,3.22951,0.122531,4.27428,112.296,0.9090159999999999,0.00537488,2.18396,628.981,0.342916,19.4485,0.279826,0.9768680000000001,1.90268,0.308026,33.6249,4.94075,0.494605,1.05072,62.1377,1.47958,0.20530700000000002,0.259363,5.40066,1.04539,0.6999920000000001,402.668,0.07330249999999999,0.22643400000000002,0.155618,-3.54357,1.59479,0.04736459999999999,142.781,20.873,0.16851300000000002,5.192480000000001,0,0.106544,0.33881300000000003,1.94505,1.7800099999999999,0.284972,0
3.6896,0.276098,611.23,0.268515,0.0258373,0.169654,1.10494,0.9290200000000001,3.0301099999999996,0.171175,4.23374,25.4196,0.8250139999999999,0.48260200000000003,4.69166,2796.23,1.44261,50.6357,0.205742,0.797942,-1.03471,0.364593,293.998,2.70114,0.47013699999999997,0.161214,466.68699999999995,1.46686,0.152962,0.155677,7.085539999999999,1.1466,0.839456,412.9,0.10465999999999999,0.249271,0.06688200000000001,-3.39966,1.53285,0.11025499999999999,174.071,-26.1255,0.211486,1.35952,0,0.250512,-0.236304,2.06554,-0.154084,0.267377,1
4.34619,2.4725599999999996,50.8745,0.24611,0.00302115,0.147672,0.546292,0.8716969999999999,3.27126,0.11249200000000001,4.17385,129.78,0.720314,0.153936,1.8291099999999998,468.251,0.21908200000000003,20.7501,0.238671,0.175798,-0.061602699999999996,0.389728,40.0863,3.7904,0.44610299999999997,-0.614325,137.213,1.7396099999999999,0.157854,-1.20328,7.8555399999999995,1.18133,1.11971,442.27099999999996,0.0433772,0.387414,-0.146994,-2.76118,0.835134,0.0821679,114.559,-28.9158,2.16866,5.36941,0,0.149401,0.47492399999999996,2.30093,0.970833,0.196377,0
2.85616,0.5172939999999999,63.4771,0.290559,0.013235299999999998,0.353932,1.24635,0.925767,3.43957,0.165442,4.2713,130.739,0.9409850000000001,0.152894,2.96598,1708.41,1.13952,59.7557,0.301471,0.657563,0.796962,0.330882,146.47899999999998,4.41233,0.49957799999999997,-0.07420239999999999,32.7814,1.11808,0.189367,-0.5928220000000001,4.16448,0.990383,1.05463,417.49800000000005,0.160948,0.28194,3.04656,-3.05087,1.33966,0.061164699999999995,120.959,-18.7473,0.215581,7.1664,0.00147059,0.111142,-0.158868,0.568371,0.12701199999999999,0.15496400000000002,1
3.82435,1.24699,8.26025,0.23508600000000002,0.01,0.391388,1.37114,0.8214879999999999,3.31165,0.22834000000000002,4.3853800000000005,206.903,0.8319700000000001,0.152553,2.16804,836.865,0.43268900000000005,3.77865,0.268333,1.21074,1.37687,0.29,75.2297,5.0212699999999995,0.44653100000000007,0.197008,3.7484300000000004,1.51573,0.146464,0.268395,6.00822,1.56229,0.681225,322.75,0.0710678,0.347097,0.330692,-3.45209,1.23854,0.09284919999999999,155.028,17.7118,0.378998,5.88046,0,0.11406,0.21359299999999998,1.89871,0.6805859999999999,0.24824000000000002,1
5.16976,0.803975,154.91,0.257241,0.0367454,0.171902,1.02839,0.86134,3.57945,0.187053,4.32027,250.725,0.558063,0.44564499999999996,2.14126,1173.41,0.48990600000000006,42.1836,0.261155,-0.22156700000000001,1.58984,0.33858299999999997,56.4462,4.81313,0.366706,0.0707401,124.62,2.16065,0.206627,-0.254548,8.6505,0.997034,0.8499690000000001,226.454,0.0291995,0.201173,-0.45071400000000006,-3.4725099999999998,1.6193600000000001,0.060842099999999996,223.31,27.6488,-0.723224,5.6285,0.00262467,0.10240899999999999,-0.467449,2.0335400000000003,2.89394,0.243117,0
6.70735,4.42066,17.5294,0.300076,0.00701754,0.135508,1.44539,0.619694,3.9811199999999998,0.15376099999999998,4.5492099999999995,174.718,0.107384,0.861786,1.5423200000000001,357.81800000000004,0.0793667,13.7717,0.37193000000000004,0.540586,1.4588299999999998,0.280702,21.4816,4.53875,0.43491899999999994,0.397024,70.475,2.08908,0.24815500000000001,-0.634332,12.1897,0.681179,0.488306,321.355,0.0262067,0.23870100000000002,0.19094,-2.92536,1.25956,0.0629679,135.454,-49.254,-0.237947,3.54929,0.010526299999999999,0.22421999999999997,-0.176952,5.73064,7.4401,0.181344,0
